"No.","Time","Source","Destination","Protocol","Length","Info"
"1172","0.590489","","","CAN","40","ID: 589 (0x24d), Length: 5"
"1173","0.591187","","","CAN","40","ID: 387 (0x183), Length: 8"
"1174","0.591192","","","CAN","40","ID: 323 (0x143), Length: 4"
"1175","0.594024","","","CAN","40","ID: 149 (0x095), Length: 8"
"1176","0.594030","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"1177","0.595506","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"1178","0.595514","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"1179","0.595529","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"1180","0.597273","","","CAN","40","ID: 358 (0x166), Length: 4"
"1181","0.597279","","","CAN","40","ID: 344 (0x158), Length: 8"
"1182","0.599095","","","CAN","40","ID: 353 (0x161), Length: 8"
"1183","0.599103","","","CAN","40","ID: 401 (0x191), Length: 7"
"1184","0.599105","","","CAN","40","ID: 307 (0x133), Length: 5"
"1185","0.599106","","","CAN","40","ID: 310 (0x136), Length: 8"
"1186","0.599108","","","CAN","40","ID: 314 (0x13a), Length: 8"
"1187","0.599109","","","CAN","40","ID: 319 (0x13f), Length: 8"
"1188","0.599111","","","CAN","40","ID: 356 (0x164), Length: 8"
"1189","0.599112","","","CAN","40","ID: 380 (0x17c), Length: 8"
"1190","0.600449","","","CAN","40","ID: 398 (0x18e), Length: 3"
"1191","0.600455","","","CAN","40","ID: 660 (0x294), Length: 8"
"1192","0.600457","","","CAN","40","ID: 542 (0x21e), Length: 7"
"1193","0.600459","","","CAN","40","ID: 777 (0x309), Length: 8"
"1194","0.601173","","","CAN","40","ID: 589 (0x24d), Length: 5"
"1195","0.601787","","","CAN","40","ID: 387 (0x183), Length: 8"
"1196","0.601792","","","CAN","40","ID: 323 (0x143), Length: 4"
"1197","0.603334","","","CAN","40","ID: 57 (0x039), Length: 2"
"1198","0.603354","","","CAN","40","ID: 149 (0x095), Length: 8"
"1199","0.606085","","","CAN","40","ID: 358 (0x166), Length: 4"
"1200","0.607500","","","CAN","40","ID: 344 (0x158), Length: 8"
"1201","0.607505","","","CAN","40","ID: 353 (0x161), Length: 8"
"1202","0.607507","","","CAN","40","ID: 401 (0x191), Length: 7"
"1203","0.608920","","","CAN","40","ID: 356 (0x164), Length: 8"
"1204","0.608925","","","CAN","40","ID: 307 (0x133), Length: 5"
"1205","0.608926","","","CAN","40","ID: 310 (0x136), Length: 8"
"1206","0.608928","","","CAN","40","ID: 314 (0x13a), Length: 8"
"1207","0.608929","","","CAN","40","ID: 319 (0x13f), Length: 8"
"1208","0.608931","","","CAN","40","ID: 380 (0x17c), Length: 8"
"1209","0.610355","","","CAN","40","ID: 398 (0x18e), Length: 3"
"1210","0.610360","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"1211","0.610366","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"1212","0.610367","","","CAN","40","ID: 387 (0x183), Length: 8"
"1213","0.611756","","","CAN","40","ID: 323 (0x143), Length: 4"
"1214","0.612475","","","CAN","40","ID: 589 (0x24d), Length: 5"
"1215","0.613181","","","CAN","40","ID: 149 (0x095), Length: 8"
"1216","0.614594","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"1217","0.614598","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"1218","0.614600","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"1219","0.614601","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"1220","0.616013","","","CAN","40","ID: 358 (0x166), Length: 4"
"1221","0.617543","","","CAN","40","ID: 344 (0x158), Length: 8"
"1222","0.617549","","","CAN","40","ID: 353 (0x161), Length: 8"
"1223","0.617551","","","CAN","40","ID: 401 (0x191), Length: 7"
"1224","0.618962","","","CAN","40","ID: 57 (0x039), Length: 2"
"1225","0.618968","","","CAN","40","ID: 307 (0x133), Length: 5"
"1226","0.618970","","","CAN","40","ID: 310 (0x136), Length: 8"
"1227","0.618971","","","CAN","40","ID: 314 (0x13a), Length: 8"
"1228","0.618973","","","CAN","40","ID: 319 (0x13f), Length: 8"
"1229","0.618974","","","CAN","40","ID: 356 (0x164), Length: 8"
"1230","0.620815","","","CAN","40","ID: 380 (0x17c), Length: 8"
"1231","0.620821","","","CAN","40","ID: 398 (0x18e), Length: 3"
"1232","0.620823","","","CAN","40","ID: 387 (0x183), Length: 8"
"1233","0.622120","","","CAN","40","ID: 323 (0x143), Length: 4"
"1234","0.623533","","","CAN","40","ID: 149 (0x095), Length: 8"
"1235","0.626137","","","CAN","40","ID: 358 (0x166), Length: 4"
"1236","0.627856","","","CAN","40","ID: 344 (0x158), Length: 8"
"1237","0.627862","","","CAN","40","ID: 353 (0x161), Length: 8"
"1238","0.627864","","","CAN","40","ID: 401 (0x191), Length: 7"
"1239","0.627865","","","CAN","40","ID: 307 (0x133), Length: 5"
"1240","0.627882","","","CAN","40","ID: 589 (0x24d), Length: 5"
"1241","0.629323","","","CAN","40","ID: 310 (0x136), Length: 8"
"1242","0.629330","","","CAN","40","ID: 314 (0x13a), Length: 8"
"1243","0.629331","","","CAN","40","ID: 319 (0x13f), Length: 8"
"1244","0.629333","","","CAN","40","ID: 356 (0x164), Length: 8"
"1245","0.629334","","","CAN","40","ID: 380 (0x17c), Length: 8"
"1246","0.629336","","","CAN","40","ID: 398 (0x18e), Length: 3"
"1247","0.629337","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"1248","0.630672","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"1249","0.630678","","","CAN","40","ID: 387 (0x183), Length: 8"
"1250","0.632122","","","CAN","40","ID: 323 (0x143), Length: 4"
"1251","0.632128","","","CAN","40","ID: 57 (0x039), Length: 2"
"1252","0.632130","","","CAN","40","ID: 773 (0x305), Length: 2"
"1253","0.633547","","","CAN","40","ID: 149 (0x095), Length: 8"
"1254","0.634932","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"1255","0.634939","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"1256","0.634941","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"1257","0.634943","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"1258","0.636415","","","CAN","40","ID: 358 (0x166), Length: 4"
"1259","0.637722","","","CAN","40","ID: 344 (0x158), Length: 8"
"1260","0.637728","","","CAN","40","ID: 353 (0x161), Length: 8"
"1261","0.637730","","","CAN","40","ID: 401 (0x191), Length: 7"
"1262","0.637731","","","CAN","40","ID: 307 (0x133), Length: 5"
"1263","0.639158","","","CAN","40","ID: 589 (0x24d), Length: 5"
"1264","0.639166","","","CAN","40","ID: 310 (0x136), Length: 8"
"1265","0.639169","","","CAN","40","ID: 314 (0x13a), Length: 8"
"1266","0.639171","","","CAN","40","ID: 319 (0x13f), Length: 8"
"1267","0.639173","","","CAN","40","ID: 356 (0x164), Length: 8"
"1268","0.639174","","","CAN","40","ID: 380 (0x17c), Length: 8"
"1269","0.639175","","","CAN","40","ID: 398 (0x18e), Length: 3"
"1270","0.640557","","","CAN","40","ID: 660 (0x294), Length: 8"
"1271","0.640562","","","CAN","40","ID: 542 (0x21e), Length: 7"
"1272","0.641979","","","CAN","40","ID: 387 (0x183), Length: 8"
"1273","0.641984","","","CAN","40","ID: 323 (0x143), Length: 4"
"1274","0.644949","","","CAN","40","ID: 149 (0x095), Length: 8"
"1275","0.646342","","","CAN","40","ID: 358 (0x166), Length: 4"
"1276","0.647760","","","CAN","40","ID: 57 (0x039), Length: 2"
"1277","0.647767","","","CAN","40","ID: 344 (0x158), Length: 8"
"1278","0.647768","","","CAN","40","ID: 353 (0x161), Length: 8"
"1279","0.647770","","","CAN","40","ID: 401 (0x191), Length: 7"
"1280","0.647771","","","CAN","40","ID: 307 (0x133), Length: 5"
"1281","0.649140","","","CAN","40","ID: 310 (0x136), Length: 8"
"1282","0.649147","","","CAN","40","ID: 314 (0x13a), Length: 8"
"1283","0.649148","","","CAN","40","ID: 319 (0x13f), Length: 8"
"1284","0.649150","","","CAN","40","ID: 356 (0x164), Length: 8"
"1285","0.649152","","","CAN","40","ID: 380 (0x17c), Length: 8"
"1286","0.649153","","","CAN","40","ID: 398 (0x18e), Length: 3"
"1287","0.650652","","","CAN","40","ID: 589 (0x24d), Length: 5"
"1288","0.650663","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"1289","0.650667","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"1290","0.650668","","","CAN","40","ID: 387 (0x183), Length: 8"
"1291","0.651920","","","CAN","40","ID: 323 (0x143), Length: 4"
"1292","0.651926","","","CAN","40","ID: 819 (0x333), Length: 7"
"1293","0.653436","","","CAN","40","ID: 149 (0x095), Length: 8"
"1294","0.654749","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"1295","0.654755","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"1296","0.654757","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"1297","0.654759","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"1298","0.656177","","","CAN","40","ID: 358 (0x166), Length: 4"
"1299","0.657582","","","CAN","40","ID: 344 (0x158), Length: 8"
"1300","0.657586","","","CAN","40","ID: 353 (0x161), Length: 8"
"1301","0.657588","","","CAN","40","ID: 401 (0x191), Length: 7"
"1302","0.658853","","","CAN","40","ID: 307 (0x133), Length: 5"
"1303","0.658858","","","CAN","40","ID: 310 (0x136), Length: 8"
"1304","0.658860","","","CAN","40","ID: 314 (0x13a), Length: 8"
"1305","0.658861","","","CAN","40","ID: 319 (0x13f), Length: 8"
"1306","0.658863","","","CAN","40","ID: 356 (0x164), Length: 8"
"1307","0.660525","","","CAN","40","ID: 380 (0x17c), Length: 8"
"1308","0.660532","","","CAN","40","ID: 398 (0x18e), Length: 3"
"1309","0.660534","","","CAN","40","ID: 57 (0x039), Length: 2"
"1310","0.661248","","","CAN","40","ID: 589 (0x24d), Length: 5"
"1311","0.661852","","","CAN","40","ID: 387 (0x183), Length: 8"
"1312","0.661857","","","CAN","40","ID: 323 (0x143), Length: 4"
"1313","0.663407","","","CAN","40","ID: 149 (0x095), Length: 8"
"1314","0.666143","","","CAN","40","ID: 358 (0x166), Length: 4"
"1315","0.667613","","","CAN","40","ID: 344 (0x158), Length: 8"
"1316","0.667620","","","CAN","40","ID: 353 (0x161), Length: 8"
"1317","0.667622","","","CAN","40","ID: 401 (0x191), Length: 7"
"1318","0.669035","","","CAN","40","ID: 307 (0x133), Length: 5"
"1319","0.669040","","","CAN","40","ID: 310 (0x136), Length: 8"
"1320","0.669042","","","CAN","40","ID: 314 (0x13a), Length: 8"
"1321","0.669043","","","CAN","40","ID: 319 (0x13f), Length: 8"
"1322","0.669045","","","CAN","40","ID: 356 (0x164), Length: 8"
"1323","0.669047","","","CAN","40","ID: 380 (0x17c), Length: 8"
"1324","0.670484","","","CAN","40","ID: 398 (0x18e), Length: 3"
"1325","0.670490","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"1326","0.670492","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"1327","0.670493","","","CAN","40","ID: 800 (0x320), Length: 3"
"1328","0.670495","","","CAN","40","ID: 804 (0x324), Length: 8"
"1329","0.670497","","","CAN","40","ID: 892 (0x37c), Length: 8"
"1330","0.670498","","","CAN","40","ID: 1036 (0x40c), Length: 8"
"1331","0.671793","","","CAN","40","ID: 387 (0x183), Length: 8"
"1332","0.671799","","","CAN","40","ID: 1108 (0x454), Length: 3"
"1333","0.671800","","","CAN","40","ID: 323 (0x143), Length: 4"
"1334","0.672259","","","CAN","40","ID: 589 (0x24d), Length: 5"
"1335","0.674635","","","CAN","40","ID: 149 (0x095), Length: 8"
"1336","0.674640","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"1337","0.674642","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"1338","0.674644","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"1339","0.674645","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"1340","0.676051","","","CAN","40","ID: 358 (0x166), Length: 4"
"1341","0.677245","","","CAN","40","ID: 344 (0x158), Length: 8"
"1342","0.678967","","","CAN","40","ID: 353 (0x161), Length: 8"
"1343","0.678974","","","CAN","40","ID: 401 (0x191), Length: 7"
"1344","0.678976","","","CAN","40","ID: 307 (0x133), Length: 5"
"1345","0.678977","","","CAN","40","ID: 310 (0x136), Length: 8"
"1346","0.678979","","","CAN","40","ID: 314 (0x13a), Length: 8"
"1347","0.678980","","","CAN","40","ID: 319 (0x13f), Length: 8"
"1348","0.678982","","","CAN","40","ID: 356 (0x164), Length: 8"
"1349","0.678983","","","CAN","40","ID: 380 (0x17c), Length: 8"
"1350","0.680358","","","CAN","40","ID: 398 (0x18e), Length: 3"
"1351","0.680366","","","CAN","40","ID: 660 (0x294), Length: 8"
"1352","0.680368","","","CAN","40","ID: 57 (0x039), Length: 2"
"1353","0.680369","","","CAN","40","ID: 542 (0x21e), Length: 7"
"1354","0.681738","","","CAN","40","ID: 387 (0x183), Length: 8"
"1355","0.681744","","","CAN","40","ID: 323 (0x143), Length: 4"
"1356","0.683157","","","CAN","40","ID: 589 (0x24d), Length: 5"
"1357","0.683979","","","CAN","40","ID: 149 (0x095), Length: 8"
"1358","0.686703","","","CAN","40","ID: 358 (0x166), Length: 4"
"1359","0.688089","","","CAN","40","ID: 344 (0x158), Length: 8"
"1360","0.688097","","","CAN","40","ID: 353 (0x161), Length: 8"
"1361","0.688099","","","CAN","40","ID: 401 (0x191), Length: 7"
"1362","0.688100","","","CAN","40","ID: 356 (0x164), Length: 8"
"1363","0.688102","","","CAN","40","ID: 307 (0x133), Length: 5"
"1364","0.689504","","","CAN","40","ID: 310 (0x136), Length: 8"
"1365","0.689509","","","CAN","40","ID: 314 (0x13a), Length: 8"
"1366","0.689511","","","CAN","40","ID: 319 (0x13f), Length: 8"
"1367","0.689512","","","CAN","40","ID: 380 (0x17c), Length: 8"
"1368","0.689514","","","CAN","40","ID: 398 (0x18e), Length: 3"
"1369","0.689515","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"1370","0.689517","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"1371","0.690920","","","CAN","40","ID: 387 (0x183), Length: 8"
"1372","0.692341","","","CAN","40","ID: 323 (0x143), Length: 4"
"1373","0.693796","","","CAN","40","ID: 149 (0x095), Length: 8"
"1374","0.694524","","","CAN","40","ID: 589 (0x24d), Length: 5"
"1375","0.695185","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"1376","0.695191","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"1377","0.695193","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"1378","0.695194","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"1379","0.696605","","","CAN","40","ID: 358 (0x166), Length: 4"
"1380","0.698058","","","CAN","40","ID: 344 (0x158), Length: 8"
"1381","0.698065","","","CAN","40","ID: 353 (0x161), Length: 8"
"1382","0.698066","","","CAN","40","ID: 401 (0x191), Length: 7"
"1383","0.698068","","","CAN","40","ID: 307 (0x133), Length: 5"
"1384","0.698069","","","CAN","40","ID: 310 (0x136), Length: 8"
"1385","0.699497","","","CAN","40","ID: 314 (0x13a), Length: 8"
"1386","0.699505","","","CAN","40","ID: 319 (0x13f), Length: 8"
"1387","0.699507","","","CAN","40","ID: 356 (0x164), Length: 8"
"1388","0.699508","","","CAN","40","ID: 380 (0x17c), Length: 8"
"1389","0.699510","","","CAN","40","ID: 398 (0x18e), Length: 3"
"1390","0.699511","","","CAN","40","ID: 777 (0x309), Length: 8"
"1391","0.700891","","","CAN","40","ID: 1064 (0x428), Length: 7"
"1392","0.700898","","","CAN","40","ID: 1029 (0x405), Length: 8"
"1393","0.700900","","","CAN","40","ID: 57 (0x039), Length: 2"
"1394","0.700901","","","CAN","40","ID: 387 (0x183), Length: 8"
"1395","0.702304","","","CAN","40","ID: 323 (0x143), Length: 4"
"1396","0.703728","","","CAN","40","ID: 149 (0x095), Length: 8"
"1397","0.705834","","","CAN","40","ID: 589 (0x24d), Length: 5"
"1398","0.706528","","","CAN","40","ID: 358 (0x166), Length: 4"
"1399","0.707945","","","CAN","40","ID: 344 (0x158), Length: 8"
"1400","0.707950","","","CAN","40","ID: 353 (0x161), Length: 8"
"1401","0.707952","","","CAN","40","ID: 401 (0x191), Length: 7"
"1402","0.707953","","","CAN","40","ID: 356 (0x164), Length: 8"
"1403","0.707955","","","CAN","40","ID: 307 (0x133), Length: 5"
"1404","0.709366","","","CAN","40","ID: 310 (0x136), Length: 8"
"1405","0.709371","","","CAN","40","ID: 314 (0x13a), Length: 8"
"1406","0.709372","","","CAN","40","ID: 319 (0x13f), Length: 8"
"1407","0.709374","","","CAN","40","ID: 380 (0x17c), Length: 8"
"1408","0.709375","","","CAN","40","ID: 398 (0x18e), Length: 3"
"1409","0.709382","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"1410","0.710822","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"1411","0.710829","","","CAN","40","ID: 387 (0x183), Length: 8"
"1412","0.712239","","","CAN","40","ID: 323 (0x143), Length: 4"
"1413","0.713658","","","CAN","40","ID: 149 (0x095), Length: 8"
"1414","0.713665","","","CAN","40","ID: 57 (0x039), Length: 2"
"1415","0.715081","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"1416","0.715087","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"1417","0.715089","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"1418","0.715091","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"1419","0.716531","","","CAN","40","ID: 358 (0x166), Length: 4"
"1420","0.716630","","","CAN","40","ID: 589 (0x24d), Length: 5"
"1421","0.717886","","","CAN","40","ID: 344 (0x158), Length: 8"
"1422","0.717893","","","CAN","40","ID: 353 (0x161), Length: 8"
"1423","0.717895","","","CAN","40","ID: 401 (0x191), Length: 7"
"1424","0.717896","","","CAN","40","ID: 307 (0x133), Length: 5"
"1425","0.719357","","","CAN","40","ID: 310 (0x136), Length: 8"
"1426","0.719363","","","CAN","40","ID: 314 (0x13a), Length: 8"
"1427","0.719365","","","CAN","40","ID: 319 (0x13f), Length: 8"
"1428","0.719367","","","CAN","40","ID: 356 (0x164), Length: 8"
"1429","0.719368","","","CAN","40","ID: 380 (0x17c), Length: 8"
"1430","0.719370","","","CAN","40","ID: 398 (0x18e), Length: 3"
"1431","0.719371","","","CAN","40","ID: 660 (0x294), Length: 8"
"1432","0.720767","","","CAN","40","ID: 542 (0x21e), Length: 7"
"1433","0.722183","","","CAN","40","ID: 387 (0x183), Length: 8"
"1434","0.722189","","","CAN","40","ID: 323 (0x143), Length: 4"
"1435","0.723579","","","CAN","40","ID: 149 (0x095), Length: 8"
"1436","0.726473","","","CAN","40","ID: 358 (0x166), Length: 4"
"1437","0.727838","","","CAN","40","ID: 589 (0x24d), Length: 5"
"1438","0.727848","","","CAN","40","ID: 344 (0x158), Length: 8"
"1439","0.727851","","","CAN","40","ID: 353 (0x161), Length: 8"
"1440","0.727853","","","CAN","40","ID: 401 (0x191), Length: 7"
"1441","0.727855","","","CAN","40","ID: 356 (0x164), Length: 8"
"1442","0.729334","","","CAN","40","ID: 307 (0x133), Length: 5"
"1443","0.729340","","","CAN","40","ID: 310 (0x136), Length: 8"
"1444","0.729342","","","CAN","40","ID: 314 (0x13a), Length: 8"
"1445","0.729344","","","CAN","40","ID: 319 (0x13f), Length: 8"
"1446","0.729345","","","CAN","40","ID: 380 (0x17c), Length: 8"
"1447","0.729347","","","CAN","40","ID: 398 (0x18e), Length: 3"
"1448","0.729348","","","CAN","40","ID: 57 (0x039), Length: 2"
"1449","0.731223","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"1450","0.731229","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"1451","0.731231","","","CAN","40","ID: 387 (0x183), Length: 8"
"1452","0.731233","","","CAN","40","ID: 323 (0x143), Length: 4"
"1453","0.733964","","","CAN","40","ID: 149 (0x095), Length: 8"
"1454","0.733971","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"1455","0.735479","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"1456","0.735485","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"1457","0.735487","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"1458","0.736953","","","CAN","40","ID: 358 (0x166), Length: 4"
"1459","0.736959","","","CAN","40","ID: 773 (0x305), Length: 2"
"1460","0.738212","","","CAN","40","ID: 344 (0x158), Length: 8"
"1461","0.738218","","","CAN","40","ID: 353 (0x161), Length: 8"
"1462","0.738220","","","CAN","40","ID: 401 (0x191), Length: 7"
"1463","0.738221","","","CAN","40","ID: 307 (0x133), Length: 5"
"1464","0.738223","","","CAN","40","ID: 310 (0x136), Length: 8"
"1465","0.738931","","","CAN","40","ID: 589 (0x24d), Length: 5"
"1466","0.739631","","","CAN","40","ID: 314 (0x13a), Length: 8"
"1467","0.739636","","","CAN","40","ID: 319 (0x13f), Length: 8"
"1468","0.739638","","","CAN","40","ID: 356 (0x164), Length: 8"
"1469","0.739640","","","CAN","40","ID: 380 (0x17c), Length: 8"
"1470","0.739641","","","CAN","40","ID: 398 (0x18e), Length: 3"
"1471","0.741049","","","CAN","40","ID: 387 (0x183), Length: 8"
"1472","0.742467","","","CAN","40","ID: 323 (0x143), Length: 4"
"1473","0.743993","","","CAN","40","ID: 149 (0x095), Length: 8"
"1474","0.743999","","","CAN","40","ID: 57 (0x039), Length: 2"
"1475","0.746827","","","CAN","40","ID: 358 (0x166), Length: 4"
"1476","0.748247","","","CAN","40","ID: 344 (0x158), Length: 8"
"1477","0.748253","","","CAN","40","ID: 353 (0x161), Length: 8"
"1478","0.748255","","","CAN","40","ID: 401 (0x191), Length: 7"
"1479","0.748256","","","CAN","40","ID: 307 (0x133), Length: 5"
